id,airport_code,captured_at_local,taxis_in_holding,taxis_at_curb,active_lanes_json,lane_capacity_per_15m
13891,BKK,2026-01-22 10:30,158,43,"[61, 64, 71]",27
13892,BKK,2026-01-22 10:45,188,68,"[61, 64, 72]",18
13893,BKK,2026-01-22 11:00,210,45,"[60, 63, 70, 71]",40
13894,BKK,2026-01-22 11:15,189,66,"[62, 66, 68, 69, 72]",35
13895,BKK,2026-01-22 11:30,172,43,"[60, 64, 67, 71]",28
13896,BKK,2026-01-22 11:45,239,58,"[62, 64, 66, 67, 72]",35
13897,BKK,2026-01-22 12:00,134,58,"[61, 62, 63, 69]",40
13898,BKK,2026-01-22 12:15,167,44,"[60, 65, 67, 68]",32
13899,BKK,2026-01-22 12:30,214,47,"[65, 70, 71, 72]",28
13900,BKK,2026-01-22 12:45,136,51,"[62, 67, 68, 69]",36
13901,BKK,2026-01-22 13:00,212,59,"[64, 65, 70, 71]",36
13902,BKK,2026-01-22 13:15,210,53,"[65, 66, 68, 70]",16
13903,BKK,2026-01-22 13:30,162,35,"[64, 65, 69, 72]",20
13904,BKK,2026-01-22 13:45,167,36,"[60, 65, 68, 69]",40
13905,BKK,2026-01-22 14:00,122,30,"[60, 63, 68]",18
13906,BKK,2026-01-22 14:15,129,40,"[67, 69, 70]",24
13907,BKK,2026-01-22 14:30,143,36,"[62, 66, 69]",12
13908,BKK,2026-01-22 14:45,138,29,"[61, 67, 69]",12
13909,BKK,2026-01-22 15:00,130,58,"[61, 64, 66, 68]",16
13910,BKK,2026-01-22 15:15,176,38,"[61, 68, 69, 72]",20
13911,BKK,2026-01-22 15:30,155,55,"[60, 63, 64, 71]",36
13912,BKK,2026-01-22 15:45,154,41,"[60, 69, 70, 71]",40
13913,BKK,2026-01-22 16:00,163,47,"[60, 65, 68, 69]",32
13914,BKK,2026-01-22 16:15,211,68,"[61, 66, 67, 68]",24
13915,BKK,2026-01-22 16:30,187,54,"[67, 68, 71, 72]",32
13916,BKK,2026-01-22 16:45,210,63,"[63, 64, 68, 69, 70]",50
13917,BKK,2026-01-22 17:00,206,41,"[60, 62, 69, 70, 72]",40
13918,BKK,2026-01-22 17:15,219,63,"[63, 65, 67, 68, 69]",50
13919,BKK,2026-01-22 17:30,230,48,"[61, 64, 65, 69, 71]",60
13920,BKK,2026-01-22 17:45,189,69,"[60, 61, 65, 67, 69]",40
13921,BKK,2026-01-22 18:00,106,43,"[62, 66, 68, 72]",36
13922,BKK,2026-01-22 18:15,135,59,"[61, 62, 68, 70]",40
13923,BKK,2026-01-22 18:30,125,59,"[64, 65, 66, 71]",32
13924,BKK,2026-01-22 18:45,175,57,"[61, 62, 66, 70]",40
13925,BKK,2026-01-22 19:00,221,61,"[60, 63, 64, 71, 72]",50
13926,BKK,2026-01-22 19:15,174,68,"[60, 61, 64, 67, 70]",30
13927,BKK,2026-01-22 19:30,154,29,"[60, 63, 68, 72]",32
13928,BKK,2026-01-22 19:45,196,53,"[60, 61, 64, 66, 72]",40
13929,BKK,2026-01-22 20:00,139,41,"[60, 66, 72]",24
13930,BKK,2026-01-22 20:15,150,30,"[69, 71, 72]",21
13931,BKK,2026-01-22 20:30,139,23,"[62, 66, 67]",30
13932,BKK,2026-01-22 20:45,133,36,"[67, 69]",10
13933,BKK,2026-01-22 21:00,123,30,"[64, 67, 72]",33
13934,BKK,2026-01-22 21:15,117,41,"[60, 65, 68]",30
13935,BKK,2026-01-22 21:30,180,36,"[65, 70, 71]",21
13936,BKK,2026-01-22 21:45,122,26,"[61, 65, 67]",24
13937,BKK,2026-01-22 22:00,205,44,"[61, 64, 65, 70]",32
13938,BKK,2026-01-22 22:15,141,45,"[61, 64, 71, 72]",24
13939,BKK,2026-01-22 22:30,125,44,,28
13940,BKK,2026-01-22 22:45,177,56,"[60, 61, 64, 65]",20
13941,BKK,2026-01-22 23:00,232,66,"[60, 65, 66, 68, 69, 70, 72]",63
13942,BKK,2026-01-22 23:15,284,64,"[60, 62, 63, 64, 69, 70, 71]",42
13943,BKK,2026-01-22 23:30,247,74,"[60, 61, 64, 66, 68, 70]",42
13944,BKK,2026-01-22 23:45,253,75,"[62, 64, 65, 67, 68, 71, 72]",42
13945,BKK,2026-01-23 00:00,131,38,"[61, 62, 63, 66, 68]",20
13946,BKK,2026-01-23 00:15,178,34,"[60, 62, 63, 64, 72]",25
13947,BKK,2026-01-23 00:30,148,39,"[65, 67, 68, 69, 72]",20
13948,BKK,2026-01-23 00:45,179,51,"[60, 65, 68, 69, 71]",20
13949,BKK,2026-01-23 01:00,157,30,"[62, 68, 70, 72]",16
13950,BKK,2026-01-23 01:15,115,29,"[60, 64, 70, 72]",16
13951,BKK,2026-01-23 01:30,132,31,"[62, 65, 67, 70]",20
13952,BKK,2026-01-23 01:45,111,30,"[61, 66, 67, 69]",32
13953,BKK,2026-01-23 02:00,98,28,"[61, 68, 71]",15
13954,BKK,2026-01-23 02:15,121,34,"[63, 66, 70]",15
13955,BKK,2026-01-23 02:30,99,33,"[62, 66, 68]",12
13956,BKK,2026-01-23 02:45,106,32,"[63, 70, 72]",18
13957,BKK,2026-01-23 03:00,87,21,"[67, 68]",8
13958,BKK,2026-01-23 03:15,103,20,,8
13959,BKK,2026-01-23 03:30,73,16,"[68, 69]",8
13960,BKK,2026-01-23 03:45,90,25,"[62, 63]",8
13961,BKK,2026-01-23 04:00,99,28,"[60, 67, 69]",12
13962,BKK,2026-01-23 04:15,78,28,"[66, 70, 72]",12
13963,BKK,2026-01-23 04:30,98,33,"[61, 62, 65]",12
13964,BKK,2026-01-23 04:45,108,30,"[60, 65, 67]",12
13965,BKK,2026-01-23 05:00,221,45,"[60, 66, 67, 69, 72]",30
13966,BKK,2026-01-23 05:15,205,48,"[60, 62, 65, 66, 68]",20
13967,BKK,2026-01-23 05:30,186,48,"[60, 63, 67, 70, 72]",20
13968,BKK,2026-01-23 05:45,168,53,"[62, 64, 68, 71, 72]",20
13969,BKK,2026-01-23 06:00,196,47,"[61, 66, 68, 69, 71]",20
13970,BKK,2026-01-23 06:15,209,55,"[62, 65, 66, 69, 70, 71]",54
13971,BKK,2026-01-23 06:30,191,62,"[63, 65, 66, 69, 72]",20
13972,BKK,2026-01-23 06:45,194,55,"[60, 61, 62, 64, 66]",25
13973,BKK,2026-01-23 07:00,257,57,"[62, 64, 65, 66, 69, 71, 72]",42
13974,BKK,2026-01-23 07:15,264,61,"[60, 62, 63, 64, 65, 68, 69]",63
13975,BKK,2026-01-23 07:30,286,71,"[61, 65, 66, 68, 70, 71, 72]",42
13976,BKK,2026-01-23 07:45,247,65,"[61, 62, 63, 66, 69, 71, 72]",42
13977,BKK,2026-01-23 08:00,257,42,"[61, 62, 65, 68, 69, 70]",66
13978,BKK,2026-01-23 08:15,277,67,"[63, 64, 65, 67, 69, 70, 71]",56
13979,BKK,2026-01-23 08:30,238,66,"[61, 62, 64, 65, 66, 71, 72]",70
13980,BKK,2026-01-23 08:45,268,55,"[61, 62, 63, 69, 70, 71]",48
13981,BKK,2026-01-23 09:00,217,47,"[60, 65, 69, 70]",32
13982,BKK,2026-01-23 09:15,206,32,"[60, 65, 66, 71]",44
13983,BKK,2026-01-23 09:30,184,34,"[63, 68, 70]",36
13984,BKK,2026-01-23 09:45,222,45,"[62, 63, 64, 65]",32
13985,BKK,2026-01-23 10:00,228,69,"[61, 62, 65, 66, 68, 69]",42
13986,BKK,2026-01-23 10:15,235,80,"[63, 65, 66, 67, 68, 72]",54
13987,BKK,2026-01-23 10:30,267,80,"[61, 62, 63, 65, 67, 71]",42
13988,BKK,2026-01-23 10:45,254,58,"[61, 64, 66, 67, 69, 72]",60
13989,BKK,2026-01-23 11:00,187,62,"[63, 65, 68, 72]",40
13990,BKK,2026-01-23 11:15,164,59,"[61, 67, 68, 71, 72]",45
13991,BKK,2026-01-23 11:30,200,66,"[61, 63, 67, 69, 72]",50
13992,BKK,2026-01-23 11:45,228,57,"[62, 65, 68, 69, 70]",45
13993,BKK,2026-01-23 12:00,157,41,"[60, 61, 67, 72]",36
13994,BKK,2026-01-23 12:15,150,43,"[60, 61, 67, 70]",40
13995,BKK,2026-01-23 12:30,168,35,"[60, 64, 66, 70]",36
13996,BKK,2026-01-23 12:45,149,50,"[64, 67, 68, 72]",56
13997,BKK,2026-01-23 13:00,130,41,"[61, 65, 67, 69]",44
13998,BKK,2026-01-23 13:15,225,52,"[63, 66, 70, 71]",20
13999,BKK,2026-01-23 13:30,203,49,"[61, 65, 69, 70]",44
14000,BKK,2026-01-23 13:45,172,52,"[61, 62, 64, 67]",28
14001,BKK,2026-01-23 14:00,163,45,"[63, 65, 69, 71]",28
14002,BKK,2026-01-23 14:15,152,39,"[60, 63, 64, 66]",32
14003,BKK,2026-01-23 14:30,127,38,"[63, 64, 66, 67]",24
14004,BKK,2026-01-23 14:45,177,55,"[61, 62, 64, 65]",40
14005,BKK,2026-01-23 15:00,191,35,"[66, 67, 70]",27
14006,BKK,2026-01-23 15:15,217,37,"[61, 62, 66, 67]",32
14007,BKK,2026-01-23 15:30,220,44,"[60, 61, 63, 72]",24
14008,BKK,2026-01-23 15:45,163,52,"[63, 66, 68, 71]",24
14009,BKK,2026-01-23 16:00,203,50,"[64, 66, 69, 71]",32
14010,BKK,2026-01-23 16:15,217,43,"[61, 64, 67, 71]",36
14011,BKK,2026-01-23 16:30,198,51,"[64, 69, 70, 72]",20
14012,BKK,2026-01-23 16:45,171,44,"[65, 68, 71, 72]",32
14013,BKK,2026-01-23 17:00,217,78,"[61, 63, 65, 69, 72]",30
14014,BKK,2026-01-23 17:15,190,60,"[62, 65, 66, 67, 70]",50
14015,BKK,2026-01-23 17:30,206,58,"[61, 62, 64, 70, 71]",50
14016,BKK,2026-01-23 17:45,170,57,"[61, 67, 68, 72]",36
14017,BKK,2026-01-23 18:00,216,63,"[60, 63, 65, 68, 72]",40
14018,BKK,2026-01-23 18:15,208,78,"[61, 64, 65, 71, 72]",50
14019,BKK,2026-01-23 18:30,193,54,"[61, 67, 69, 70, 72]",45
14020,BKK,2026-01-23 18:45,228,59,"[60, 61, 63, 66, 69]",35
14021,BKK,2026-01-23 19:00,143,44,"[61, 70, 71, 72]",32
14022,BKK,2026-01-23 19:15,155,60,"[60, 62, 65, 70, 72]",30
14023,BKK,2026-01-23 19:30,129,47,"[62, 64, 66, 70]",28
14024,BKK,2026-01-23 19:45,192,52,"[61, 69, 70, 72]",32
14025,BKK,2026-01-23 20:00,134,26,"[60, 67, 70]",18
14026,BKK,2026-01-23 20:15,131,17,"[61, 70]",18
14027,BKK,2026-01-23 20:30,143,49,"[60, 63, 66]",18
14028,BKK,2026-01-23 20:45,185,32,"[60, 65, 66]",24
14029,BKK,2026-01-23 21:00,155,32,"[65, 66, 71]",15
14030,BKK,2026-01-23 21:15,90,48,"[64, 66, 68]",15
14031,BKK,2026-01-23 21:30,143,26,"[65, 66, 71]",15
14032,BKK,2026-01-23 21:45,143,46,"[63, 65, 69]",18
14033,BKK,2026-01-23 22:00,137,22,"[65, 67, 69]",15
14034,BKK,2026-01-23 22:15,147,41,"[60, 67, 71]",18
14035,BKK,2026-01-23 22:30,130,30,"[60, 63, 72]",21
14036,BKK,2026-01-23 22:45,117,35,"[63, 67, 69]",18
14037,BKK,2026-01-23 23:00,242,79,"[60, 62, 64, 68, 70, 71, 72]",42
14038,BKK,2026-01-23 23:15,292,87,"[60, 63, 64, 66, 67, 68, 72]",42
14039,BKK,2026-01-23 23:30,246,61,"[62, 64, 68, 69, 70, 71, 72]",56
14040,BKK,2026-01-23 23:45,256,70,"[60, 62, 65, 68, 70, 71, 72]",49
14041,BKK,2026-01-24 00:00,134,40,"[61, 65, 66, 67, 69]",20
14042,BKK,2026-01-24 00:15,149,35,"[63, 65, 69, 70, 72]",20
14043,BKK,2026-01-24 00:30,152,34,"[61, 63, 64, 71, 72]",20
14044,BKK,2026-01-24 00:45,157,31,"[61, 64, 67, 69, 71]",30
14045,BKK,2026-01-24 01:00,138,33,"[63, 64, 65, 68, 70]",20
14046,BKK,2026-01-24 01:15,149,45,"[60, 65, 68, 69, 72]",20
14047,BKK,2026-01-24 01:30,159,38,"[62, 64, 67, 69, 72]",35
14048,BKK,2026-01-24 01:45,131,39,"[61, 63, 65, 68, 71]",20
14049,BKK,2026-01-24 02:00,99,39,"[64, 66, 72]",15
14050,BKK,2026-01-24 02:15,108,33,"[63, 71, 72]",12
14051,BKK,2026-01-24 02:30,97,39,"[62, 70, 72]",15
14052,BKK,2026-01-24 02:45,117,26,"[65, 66, 70]",15
14053,BKK,2026-01-24 03:00,88,23,"[62, 64]",10
14054,BKK,2026-01-24 03:15,91,22,"[67, 69]",8
14055,BKK,2026-01-24 03:30,80,26,"[69, 71]",16
14056,BKK,2026-01-24 03:45,86,24,"[68, 71]",8
14057,BKK,2026-01-24 04:00,90,21,"[60, 64]",10
14058,BKK,2026-01-24 04:15,61,27,"[64, 65]",8
14059,BKK,2026-01-24 04:30,65,21,"[61, 70]",10
14060,BKK,2026-01-24 04:45,111,26,"[60, 64]",8
14061,BKK,2026-01-24 05:00,188,54,"[61, 62, 65, 67, 72]",40
14062,BKK,2026-01-24 05:15,151,32,"[60, 63, 64, 65]",40
14063,BKK,2026-01-24 05:30,179,42,"[60, 64, 66, 70, 71]",30
14064,BKK,2026-01-24 05:45,153,42,"[62, 67, 69, 71]",16
14065,BKK,2026-01-24 06:00,203,47,"[61, 62, 65, 66, 68, 70]",42
14066,BKK,2026-01-24 06:15,176,54,"[60, 66, 67, 69, 70, 72]",54
14067,BKK,2026-01-24 06:30,191,56,"[62, 63, 64, 66, 70, 71, 72]",28
14068,BKK,2026-01-24 06:45,203,58,"[60, 61, 66, 67, 70, 72]",30
14069,BKK,2026-01-24 07:00,244,72,"[60, 61, 63, 64, 65, 70, 71]",42
14070,BKK,2026-01-24 07:15,224,63,,63
14071,BKK,2026-01-24 07:30,250,65,"[60, 63, 66, 69, 70, 71, 72]",70
14072,BKK,2026-01-24 07:45,249,45,"[60, 62, 63, 64, 67, 72]",36
14073,BKK,2026-01-24 08:00,204,68,"[61, 62, 68, 70, 71]",50
14074,BKK,2026-01-24 08:15,236,71,"[62, 63, 67, 70, 71]",45
14075,BKK,2026-01-24 08:30,221,72,,65
14076,BKK,2026-01-24 08:45,228,53,"[61, 63, 66, 69, 71]",35
14077,BKK,2026-01-24 09:00,163,66,"[62, 65, 69, 70]",48
14078,BKK,2026-01-24 09:15,199,39,"[60, 61, 65, 70]",40
14079,BKK,2026-01-24 09:30,178,53,"[60, 62, 64, 68]",36
14080,BKK,2026-01-24 09:45,208,80,"[63, 65, 68, 71]",44
14081,BKK,2026-01-24 10:00,204,87,"[61, 62, 64, 66, 70]",65
14082,BKK,2026-01-24 10:15,251,59,"[60, 61, 62, 66, 68]",35
14083,BKK,2026-01-24 10:30,197,69,"[66, 68, 70, 71, 72]",60
14084,BKK,2026-01-24 10:45,188,44,"[60, 61, 63, 70, 71]",40
14085,BKK,2026-01-24 11:00,163,30,"[61, 64, 65, 67, 70]",45
14086,BKK,2026-01-24 11:15,211,45,"[60, 63, 64, 69]",20
14087,BKK,2026-01-24 11:30,203,43,"[60, 61, 67, 71, 72]",50
14088,BKK,2026-01-24 11:45,191,50,"[61, 62, 65, 68]",36
14089,BKK,2026-01-24 12:00,237,55,"[64, 67, 68, 69, 71]",45
14090,BKK,2026-01-24 12:15,220,55,"[62, 65, 66, 69, 71]",35
14091,BKK,2026-01-24 12:30,181,50,"[61, 64, 67, 69, 70]",55
14092,BKK,2026-01-24 12:45,179,50,"[60, 64, 66, 69, 71]",60
14093,BKK,2026-01-24 13:00,203,50,"[64, 65, 66, 70]",20
14094,BKK,2026-01-24 13:15,210,65,"[60, 61, 62, 64]",32
14095,BKK,2026-01-24 13:30,164,46,"[61, 64, 67, 70]",32
14096,BKK,2026-01-24 13:45,159,52,"[62, 65, 66, 70]",40
14097,BKK,2026-01-24 14:00,141,32,"[62, 64, 69]",15
14098,BKK,2026-01-24 14:15,114,31,"[61, 66, 71]",18
14099,BKK,2026-01-24 14:30,122,43,"[61, 69, 71]",24
14100,BKK,2026-01-24 14:45,176,48,"[64, 69, 71]",21
14101,BKK,2026-01-24 15:00,132,40,,15
14102,BKK,2026-01-24 15:15,231,32,"[64, 67, 71, 72]",40
14103,BKK,2026-01-24 15:30,133,38,"[60, 63, 66]",24
14104,BKK,2026-01-24 15:45,164,41,"[60, 67, 68]",33
14105,BKK,2026-01-24 16:00,171,46,,32
14106,BKK,2026-01-24 16:15,121,47,"[62, 64, 70, 71]",36
14107,BKK,2026-01-24 16:30,172,63,"[64, 68, 70, 71]",48
14108,BKK,2026-01-24 16:45,212,50,"[60, 62, 63, 64]",28
14109,BKK,2026-01-24 17:00,231,67,"[63, 64, 65, 68, 71]",25
14110,BKK,2026-01-24 17:15,249,57,"[60, 61, 62, 63, 66, 68]",60
14111,BKK,2026-01-24 17:30,235,85,"[62, 67, 68, 69, 72]",40
14112,BKK,2026-01-24 17:45,231,48,"[60, 63, 64, 66, 67, 70]",60
14113,BKK,2026-01-24 18:00,180,37,"[65, 67, 68, 71]",32
14114,BKK,2026-01-24 18:15,162,65,"[60, 69, 70, 72]",40
14115,BKK,2026-01-24 18:30,202,56,"[60, 62, 63, 69]",36
14116,BKK,2026-01-24 18:45,181,59,"[60, 66, 69, 70]",44
14117,BKK,2026-01-24 19:00,108,51,"[64, 65, 68]",30
14118,BKK,2026-01-24 19:15,129,42,"[66, 67, 71]",18
14119,BKK,2026-01-24 19:30,107,42,"[62, 67, 71]",24
14120,BKK,2026-01-24 19:45,105,42,"[63, 72]",22
14121,BKK,2026-01-24 20:00,159,27,"[63, 64, 67]",24
14122,BKK,2026-01-24 20:15,136,16,"[61, 67]",18
14123,BKK,2026-01-24 20:30,129,32,"[62, 64, 69]",21
14124,BKK,2026-01-24 20:45,122,32,"[63, 69]",14
14125,BKK,2026-01-24 21:00,113,33,"[60, 65, 70]",21
14126,BKK,2026-01-24 21:15,196,21,"[62, 64, 67]",33
14127,BKK,2026-01-24 21:30,143,49,"[65, 66, 72]",33
14128,BKK,2026-01-24 21:45,120,49,"[68, 69, 70]",21
14129,BKK,2026-01-24 22:00,204,60,"[60, 63, 66, 67, 69]",35
14130,BKK,2026-01-24 22:15,195,42,"[60, 62, 64, 69, 72]",25
14131,BKK,2026-01-24 22:30,177,42,"[62, 63, 65, 68, 70]",30
14132,BKK,2026-01-24 22:45,171,51,"[62, 63, 65, 66, 67]",35
14133,BKK,2026-01-24 23:00,231,64,"[63, 64, 65, 66, 69, 70, 72]",49
14134,BKK,2026-01-24 23:15,213,57,"[60, 61, 62, 64, 67, 68, 69]",63
14135,BKK,2026-01-24 23:30,259,56,"[60, 62, 64, 65, 68, 69, 72]",49
14136,BKK,2026-01-24 23:45,225,64,"[61, 64, 66, 68, 69, 70, 72]",42
14137,BKK,2026-01-25 00:00,162,46,"[62, 63, 65, 67, 69]",20
14138,BKK,2026-01-25 00:15,161,43,"[60, 62, 63, 71, 72]",20
14139,BKK,2026-01-25 00:30,131,35,"[62, 63, 66, 67, 72]",25
14140,BKK,2026-01-25 00:45,145,40,"[61, 62, 63, 70, 71]",25
14141,BKK,2026-01-25 01:00,166,40,"[63, 66, 68, 70, 72]",35
14142,BKK,2026-01-25 01:15,160,47,"[63, 65, 66, 68, 71]",20
14143,BKK,2026-01-25 01:30,154,49,"[60, 64, 66, 67, 69]",25
14144,BKK,2026-01-25 01:45,174,43,"[61, 62, 68, 69, 72]",20
14145,BKK,2026-01-25 02:00,130,36,"[65, 68, 72]",12
14146,BKK,2026-01-25 02:15,123,32,"[60, 65, 71]",21
14147,BKK,2026-01-25 02:30,85,23,"[62, 66, 69]",12
14148,BKK,2026-01-25 02:45,114,18,"[62, 64, 66]",24
14149,BKK,2026-01-25 03:00,79,24,"[64, 68]",10
14150,BKK,2026-01-25 03:15,89,29,"[62, 64]",10
14151,BKK,2026-01-25 03:30,65,25,"[68, 71]",8
14152,BKK,2026-01-25 03:45,68,17,"[64, 65]",8
14153,BKK,2026-01-25 04:00,85,28,"[60, 70]",8
14154,BKK,2026-01-25 04:15,72,21,"[69, 70]",10
14155,BKK,2026-01-25 04:30,98,24,"[60, 67]",10
14156,BKK,2026-01-25 04:45,74,31,"[68, 71]",14
14157,BKK,2026-01-25 05:00,182,46,"[60, 62, 64, 65]",44
14158,BKK,2026-01-25 05:15,156,40,"[62, 65, 66, 67]",20
14159,BKK,2026-01-25 05:30,178,48,"[61, 63, 70, 71]",24
14160,BKK,2026-01-25 05:45,163,44,"[60, 65, 67, 68]",28
14161,BKK,2026-01-25 06:00,231,57,"[60, 61, 62, 63, 66]",45
14162,BKK,2026-01-25 06:15,232,51,"[62, 67, 68, 69, 70, 71]",48
14163,BKK,2026-01-25 06:30,215,59,"[62, 64, 65, 68, 69, 70]",24
14164,BKK,2026-01-25 06:45,203,59,"[60, 62, 64, 65, 67, 72]",30
14165,BKK,2026-01-25 07:00,255,50,"[60, 63, 65, 69, 71, 72]",48
14166,BKK,2026-01-25 07:15,240,58,"[60, 62, 64, 65, 66, 68, 70]",56
14167,BKK,2026-01-25 07:30,284,69,"[61, 64, 65, 67, 68, 69, 71]",28
14168,BKK,2026-01-25 07:45,226,61,"[61, 62, 63, 64, 67, 68, 72]",63
14169,BKK,2026-01-25 08:00,219,65,"[63, 65, 70, 71, 72]",45
14170,BKK,2026-01-25 08:15,208,63,"[60, 61, 64, 65, 69]",45
14171,BKK,2026-01-25 08:30,226,63,"[61, 66, 69, 70, 72]",45
14172,BKK,2026-01-25 08:45,206,38,"[61, 64, 67, 69, 71]",35
14173,BKK,2026-01-25 09:00,214,69,"[61, 64, 65, 66, 69, 71]",60
14174,BKK,2026-01-25 09:15,206,55,"[60, 62, 63, 67, 69, 72]",54
14175,BKK,2026-01-25 09:30,240,52,"[61, 62, 63, 67, 69, 70]",72
14176,BKK,2026-01-25 09:45,191,60,"[61, 63, 65, 67, 72]",35
14177,BKK,2026-01-25 10:00,210,59,"[60, 63, 67, 68, 70, 72]",36
14178,BKK,2026-01-25 10:15,265,63,"[65, 66, 68, 69, 70, 72]",48
14179,BKK,2026-01-25 10:30,287,51,"[62, 63, 67, 68, 69, 72]",60
14180,BKK,2026-01-25 10:45,222,57,"[60, 61, 63, 66, 67, 68]",72
14181,BKK,2026-01-25 11:00,162,28,"[61, 69, 70]",27
14182,BKK,2026-01-25 11:15,163,46,"[60, 63, 68]",27
14183,BKK,2026-01-25 11:30,183,25,"[62, 65, 66]",15
14184,BKK,2026-01-25 11:45,127,30,"[63, 65, 67]",33
14185,BKK,2026-01-25 12:00,196,60,"[60, 63, 64, 72]",32
14186,BKK,2026-01-25 12:15,162,53,"[63, 65, 66, 67]",32
14187,BKK,2026-01-25 12:30,186,56,"[61, 65, 67, 69]",40
14188,BKK,2026-01-25 12:45,177,49,"[61, 64, 69, 72]",44
14189,BKK,2026-01-25 13:00,175,68,"[61, 63, 68, 72]",40
14190,BKK,2026-01-25 13:15,187,47,"[62, 69, 70, 71]",36
14191,BKK,2026-01-25 13:30,226,56,"[61, 63, 64, 69]",48
14192,BKK,2026-01-25 13:45,108,47,"[66, 67, 69, 70]",36
14193,BKK,2026-01-25 14:00,150,33,"[62, 68, 71]",12
14194,BKK,2026-01-25 14:15,152,32,"[62, 63, 64, 67]",32
14195,BKK,2026-01-25 14:30,130,28,"[60, 63, 66, 72]",24
14196,BKK,2026-01-25 14:45,123,46,"[64, 66, 68]",12
14197,BKK,2026-01-25 15:00,119,54,"[61, 62, 67]",21
14198,BKK,2026-01-25 15:15,117,41,"[67, 71]",12
14199,BKK,2026-01-25 15:30,115,31,"[60, 71, 72]",18
14200,BKK,2026-01-25 15:45,125,32,"[60, 72]",8
14201,BKK,2026-01-25 16:00,224,48,"[60, 63, 65, 69, 71]",45
14202,BKK,2026-01-25 16:15,244,43,"[63, 66, 67, 70, 71]",35
14203,BKK,2026-01-25 16:30,253,82,"[62, 64, 68, 69, 70]",45
14204,BKK,2026-01-25 16:45,203,60,"[60, 63, 65, 66, 68]",25
14205,BKK,2026-01-25 17:00,196,56,"[60, 62, 64, 67, 70, 72]",42
14206,BKK,2026-01-25 17:15,249,76,"[61, 64, 68, 70, 71, 72]",72
14207,BKK,2026-01-25 17:30,249,79,"[64, 65, 66, 70, 71]",50
14208,BKK,2026-01-25 17:45,241,53,"[63, 64, 65, 66, 68]",45
14209,BKK,2026-01-25 18:00,189,45,"[61, 63, 68, 72]",40
14210,BKK,2026-01-25 18:15,171,54,"[60, 66, 69, 72]",40
14211,BKK,2026-01-25 18:30,187,57,"[60, 61, 65, 71]",32
14212,BKK,2026-01-25 18:45,206,59,"[60, 61, 63, 69]",32
14213,BKK,2026-01-25 19:00,148,23,"[61, 62, 64, 72]",16
14214,BKK,2026-01-25 19:15,155,54,"[65, 68, 71, 72]",32
14215,BKK,2026-01-25 19:30,141,35,"[64, 66, 71]",18
14216,BKK,2026-01-25 19:45,162,30,"[66, 68, 69, 71]",20
14217,BKK,2026-01-25 20:00,142,40,"[64, 67]",14
14218,BKK,2026-01-25 20:15,158,49,"[62, 63, 70]",18
14219,BKK,2026-01-25 20:30,164,22,"[60, 71]",14
14220,BKK,2026-01-25 20:45,125,33,"[65, 67]",16
14221,BKK,2026-01-25 21:00,102,38,"[64, 68, 71]",36
14222,BKK,2026-01-25 21:15,139,29,"[67, 68]",16
14223,BKK,2026-01-25 21:30,139,41,"[62, 68, 72]",12
14224,BKK,2026-01-25 21:45,79,27,"[63, 67]",12
14225,BKK,2026-01-25 22:00,161,51,"[61, 67, 68, 69]",28
14226,BKK,2026-01-25 22:15,135,55,"[60, 64, 68, 70]",24
14227,BKK,2026-01-25 22:30,164,37,"[61, 65, 66, 69]",24
14228,BKK,2026-01-25 22:45,148,48,"[62, 64, 66, 72]",20
14229,BKK,2026-01-25 23:00,257,54,"[62, 65, 67, 68, 70, 71, 72]",56
14230,BKK,2026-01-25 23:15,252,71,"[60, 63, 64, 65, 68, 69, 71, 72]",64
14231,BKK,2026-01-25 23:30,289,64,"[60, 61, 63, 64, 65, 66, 68, 71]",48
14232,BKK,2026-01-25 23:45,265,65,"[60, 61, 63, 66, 68, 69, 71, 72]",48
14233,BKK,2026-01-26 00:00,189,54,"[63, 65, 66, 68, 70]",25
14234,BKK,2026-01-26 00:15,149,43,"[60, 61, 66, 71, 72]",20
14235,BKK,2026-01-26 00:30,147,39,"[60, 61, 62, 64, 66]",25
14236,BKK,2026-01-26 00:45,182,43,,35
14237,BKK,2026-01-26 01:00,174,49,"[62, 67, 69, 70, 72]",20
14238,BKK,2026-01-26 01:15,194,55,"[60, 61, 65, 69, 71]",25
14239,BKK,2026-01-26 01:30,186,49,"[60, 62, 63, 66, 70]",20
14240,BKK,2026-01-26 01:45,143,47,"[63, 65, 66, 68, 72]",20
14241,BKK,2026-01-26 02:00,98,22,"[60, 64, 67]",15
14242,BKK,2026-01-26 02:15,90,24,"[60, 64, 69]",12
14243,BKK,2026-01-26 02:30,80,31,"[62, 64, 66]",21
14244,BKK,2026-01-26 02:45,149,37,"[61, 63, 66]",24
14245,BKK,2026-01-26 03:00,91,30,"[60, 61, 63]",18
14246,BKK,2026-01-26 03:15,119,26,"[62, 66, 71]",18
14247,BKK,2026-01-26 03:30,95,23,"[69, 70, 71]",12
14248,BKK,2026-01-26 03:45,95,27,"[63, 67, 72]",15
14249,BKK,2026-01-26 04:00,96,31,"[61, 64, 67]",15
14250,BKK,2026-01-26 04:15,100,32,"[66, 67, 68]",12
14251,BKK,2026-01-26 04:30,108,31,"[64, 67, 68]",15
14252,BKK,2026-01-26 04:45,103,33,"[70, 71, 72]",12
